material_id,formula_pretty,formation_energy_per_atom,energy_above_hull,is_gap_direct,band_gap,spacegroup_number,structure,formula,composition,is_GGA_U
mp-989583,Rb2LiInCl6,-1.9803824875,0.0,True,2.4534,225,"Full Formula (Rb2 Li1 In1 Cl6)
Reduced Formula: Rb2LiInCl6
abc   :   7.295379   7.295379   7.295379
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75             0
  1  Rb    0.25      0.25      0.25             0
  2  Li    0.5       0.5       0.5              0
  3  In    0         0         0                0
  4  Cl    0.752981  0.247019  0.247019        -0
  5  Cl    0.247019  0.247019  0.752981        -0
  6  Cl    0.247019  0.752981  0.752981        -0
  7  Cl    0.247019  0.752981  0.247019        -0
  8  Cl    0.752981  0.247019  0.752981        -0
  9  Cl    0.752981  0.752981  0.247019        -0",Rb2LiInCl6,Rb2 Li1 In1 Cl6,0
mp-1113733,Rb2LiInF6,-3.015372205,0.0,True,5.2622,225,"Full Formula (Rb2 Li1 In1 F6)
Reduced Formula: Rb2LiInF6
abc   :   6.059272   6.059272   6.059272
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.25      0.25      0.25            -0
  1  Rb    0.75      0.75      0.75            -0
  2  Li    0.5       0.5       0.5             -0
  3  In    0         0         0               -0
  4  F     0.247153  0.247153  0.752847         0
  5  F     0.247153  0.752847  0.752847         0
  6  F     0.752847  0.752847  0.247153         0
  7  F     0.247153  0.752847  0.247153         0
  8  F     0.752847  0.247153  0.752847         0
  9  F     0.752847  0.247153  0.247153         0",Rb2LiInF6,Rb2 Li1 In1 F6,0
mp-1113710,Rb2LiIrF6,-2.561172614333333,0.0342085382500005,True,2.024,225,"Full Formula (Rb2 Li1 Ir1 F6)
Reduced Formula: Rb2LiIrF6
abc   :   5.954191   5.954191   5.954191
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.25      0.25      0.25            -0
  1  Rb    0.75      0.75      0.75            -0
  2  Li    0.5       0.5       0.5             -0
  3  Ir    0         0         0                0
  4  F     0.243563  0.243563  0.756437        -0
  5  F     0.243563  0.756437  0.756437        -0
  6  F     0.756437  0.756437  0.243563        -0
  7  F     0.243563  0.756437  0.243563        -0
  8  F     0.756437  0.243563  0.756437        -0
  9  F     0.756437  0.243563  0.243563        -0",Rb2LiIrF6,Rb2 Li1 Ir1 F6,0
mp-1113975,Rb2LiLaCl6,-2.4708476143333336,0.0430105147500006,True,4.5047,225,"Full Formula (Rb2 Li1 La1 Cl6)
Reduced Formula: Rb2LiLaCl6
abc   :   7.586991   7.586991   7.586991
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75             0
  1  Rb    0.25      0.25      0.25             0
  2  Li    0.5       0.5       0.5              0
  3  La    0         0         0               -0
  4  Cl    0.742098  0.257902  0.257902         0
  5  Cl    0.257902  0.257902  0.742098         0
  6  Cl    0.257902  0.742098  0.742098         0
  7  Cl    0.257902  0.742098  0.257902         0
  8  Cl    0.742098  0.257902  0.742098         0
  9  Cl    0.742098  0.742098  0.257902         0",Rb2LiLaCl6,Rb2 Li1 La1 Cl6,0
mp-1113976,Rb2LiLuCl6,-2.4663863555000005,0.0,True,5.2953,225,"Full Formula (Rb2 Li1 Lu1 Cl6)
Reduced Formula: Rb2LiLuCl6
abc   :   7.338964   7.338964   7.338964
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75         0
  1  Rb    0.25      0.25      0.25         0
  2  Li    0.5       0.5       0.5          0
  3  Lu    0         0         0           -0
  4  Cl    0.751266  0.248734  0.248734     0.001
  5  Cl    0.248734  0.248734  0.751266     0.001
  6  Cl    0.248734  0.751266  0.751266     0.001
  7  Cl    0.248734  0.751266  0.248734     0.001
  8  Cl    0.751266  0.248734  0.751266     0.001
  9  Cl    0.751266  0.751266  0.248734     0.001",Rb2LiLuCl6,Rb2 Li1 Lu1 Cl6,0
mp-1113711,Rb2LiMnF6,-2.950219159126437,0.0618619609999946,False,0.0,225,"Full Formula (Rb2 Li1 Mn1 F6)
Reduced Formula: Rb2LiMnF6
abc   :   5.898117   5.898118   5.898118
angles:  59.999999  59.999999  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.25      0.25      0.25         0
  1  Rb    0.75      0.75      0.75         0
  2  Li    0.5       0.5       0.5          0.005
  3  Mn    0         0         0            3.965
  4  F     0.236916  0.763084  0.236916    -0.011
  5  F     0.763084  0.763084  0.236916    -0.011
  6  F     0.763084  0.236916  0.763084    -0.011
  7  F     0.763084  0.236916  0.236916    -0.011
  8  F     0.236916  0.763084  0.763084    -0.011
  9  F     0.236916  0.236916  0.763084    -0.011",Rb2LiMnF6,Rb2 Li1 Mn1 F6,1
mp-1110711,Rb2LiMoBr6,-1.5933044538333334,0.0547420984583331,True,1.2695,225,"Full Formula (Rb2 Li1 Mo1 Br6)
Reduced Formula: Rb2LiMoBr6
abc   :   7.628424   7.628424   7.628424
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75         0.002
  1  Rb    0.25      0.25      0.25         0.002
  2  Li    0.5       0.5       0.5         -0.003
  3  Mo    0         0         0            2.462
  4  Br    0.757206  0.242794  0.242794     0.019
  5  Br    0.242794  0.242794  0.757206     0.019
  6  Br    0.242794  0.757206  0.757206     0.019
  7  Br    0.242794  0.757206  0.242794     0.019
  8  Br    0.757206  0.242794  0.757206     0.019
  9  Br    0.757206  0.757206  0.242794     0.019",Rb2LiMoBr6,Rb2 Li1 Mo1 Br6,0
mp-1110668,Rb2LiMoCl6,-1.8719025948333337,0.0253416015000009,False,1.5379999999999998,225,"Full Formula (Rb2 Li1 Mo1 Cl6)
Reduced Formula: Rb2LiMoCl6
abc   :   7.193324   7.193324   7.193324
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP          a        b        c    magmom
---  ----  -------  -------  -------  --------
  0  Rb    0.75     0.75     0.75        0.002
  1  Rb    0.25     0.25     0.25        0.002
  2  Li    0.5      0.5      0.5        -0.003
  3  Mo    0        0        0           2.453
  4  Cl    0.75727  0.24273  0.24273     0.021
  5  Cl    0.24273  0.24273  0.75727     0.021
  6  Cl    0.24273  0.75727  0.75727     0.021
  7  Cl    0.24273  0.75727  0.24273     0.021
  8  Cl    0.75727  0.24273  0.75727     0.021
  9  Cl    0.75727  0.75727  0.24273     0.021",Rb2LiMoCl6,Rb2 Li1 Mo1 Cl6,0
mp-1110654,Rb2LiMoF6,-2.990692746333333,0.0,False,4.622999999999999,225,"Full Formula (Rb2 Li1 Mo1 F6)
Reduced Formula: Rb2LiMoF6
abc   :   6.011477   6.011477   6.011478
angles:  60.000000  59.999999  59.999997
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.25      0.25      0.25        -0
  1  Rb    0.75      0.75      0.75        -0
  2  Li    0.5       0.5       0.5         -0.001
  3  Mo    0         0         0            2.756
  4  F     0.245557  0.754443  0.245557     0.024
  5  F     0.754443  0.754443  0.245557     0.024
  6  F     0.754443  0.245557  0.754443     0.024
  7  F     0.754443  0.245557  0.245557     0.024
  8  F     0.245557  0.754443  0.754443     0.024
  9  F     0.245557  0.245557  0.754443     0.024",Rb2LiMoF6,Rb2 Li1 Mo1 F6,1
mp-1110749,Rb2LiMoI6,-1.1253371198333333,0.1060287695833337,True,0.9751999999999996,225,"Full Formula (Rb2 Li1 Mo1 I6)
Reduced Formula: Rb2LiMoI6
abc   :   8.243850   8.243850   8.243850
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75         0.002
  1  Rb    0.25      0.25      0.25         0.002
  2  Li    0.5       0.5       0.5         -0.004
  3  Mo    0         0         0            2.45
  4  I     0.757667  0.242333  0.242333     0.01
  5  I     0.242333  0.242333  0.757667     0.01
  6  I     0.242333  0.757667  0.757667     0.01
  7  I     0.242333  0.757667  0.242333     0.01
  8  I     0.757667  0.242333  0.757667     0.01
  9  I     0.757667  0.757667  0.242333     0.01",Rb2LiMoI6,Rb2 Li1 Mo1 I6,0
mp-1110630,Rb2LiNbF6,-3.024317056333333,0.0812974017500005,False,0.0,225,"Full Formula (Rb2 Li1 Nb1 F6)
Reduced Formula: Rb2LiNbF6
abc   :   6.040883   6.040883   6.040883
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.25      0.25      0.25         0.002
  1  Rb    0.75      0.75      0.75         0.002
  2  Li    0.5       0.5       0.5         -0
  3  Nb    0         0         0            1.704
  4  F     0.248223  0.248223  0.751777     0.016
  5  F     0.248223  0.751777  0.751777     0.016
  6  F     0.751777  0.751777  0.248223     0.016
  7  F     0.248223  0.751777  0.248223     0.016
  8  F     0.751777  0.248223  0.751777     0.016
  9  F     0.751777  0.248223  0.248223     0.016",Rb2LiNbF6,Rb2 Li1 Nb1 F6,0
mp-1110710,Rb2LiNdBr6,-2.1553433625833334,0.0333540544999992,True,4.001,225,"Full Formula (Rb2 Li1 Nd1 Br6)
Reduced Formula: Rb2LiNdBr6
abc   :   7.964278   7.964278   7.964278
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75            -0
  1  Rb    0.25      0.25      0.25            -0
  2  Li    0.5       0.5       0.5              0
  3  Nd    0         0         0                0
  4  Br    0.744284  0.255716  0.255716        -0
  5  Br    0.255716  0.255716  0.744284        -0
  6  Br    0.255716  0.744284  0.744284        -0
  7  Br    0.255716  0.744284  0.255716        -0
  8  Br    0.744284  0.255716  0.744284        -0
  9  Br    0.744284  0.744284  0.255716        -0",Rb2LiNdBr6,Rb2 Li1 Nd1 Br6,0
mp-1110682,Rb2LiNdCl6,-2.438027104583333,0.0328915190000005,True,4.8504000000000005,225,"Full Formula (Rb2 Li1 Nd1 Cl6)
Reduced Formula: Rb2LiNdCl6
abc   :   7.531830   7.531830   7.531830
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75            -0
  1  Rb    0.25      0.25      0.25            -0
  2  Li    0.5       0.5       0.5              0
  3  Nd    0         0         0                0
  4  Cl    0.744005  0.255995  0.255995        -0
  5  Cl    0.255995  0.255995  0.744005        -0
  6  Cl    0.255995  0.744005  0.744005        -0
  7  Cl    0.255995  0.744005  0.255995        -0
  8  Cl    0.744005  0.255995  0.744005        -0
  9  Cl    0.744005  0.744005  0.255995        -0",Rb2LiNdCl6,Rb2 Li1 Nd1 Cl6,0
mp-1110653,Rb2LiNdF6,-3.5312847850833338,0.0508328040000014,True,6.6083,225,"Full Formula (Rb2 Li1 Nd1 F6)
Reduced Formula: Rb2LiNdF6
abc   :   6.270218   6.270218   6.270218
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75            -0
  1  Rb    0.25      0.25      0.25            -0
  2  Li    0.5       0.5       0.5              0
  3  Nd    0         0         0                0
  4  F     0.742556  0.257444  0.257444        -0
  5  F     0.257444  0.257444  0.742556        -0
  6  F     0.257444  0.742556  0.742556        -0
  7  F     0.257444  0.742556  0.257444        -0
  8  F     0.742556  0.257444  0.742556        -0
  9  F     0.742556  0.742556  0.257444        -0",Rb2LiNdF6,Rb2 Li1 Nd1 F6,0
mp-1110748,Rb2LiNdI6,-1.6544815545833331,0.0421631355000005,True,2.9632,225,"Full Formula (Rb2 Li1 Nd1 I6)
Reduced Formula: Rb2LiNdI6
abc   :   8.608618   8.608618   8.608618
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75            -0
  1  Rb    0.25      0.25      0.25            -0
  2  Li    0.5       0.5       0.5              0
  3  Nd    0         0         0               -0
  4  I     0.745062  0.254938  0.254938         0
  5  I     0.254938  0.254938  0.745062         0
  6  I     0.254938  0.745062  0.745062         0
  7  I     0.254938  0.745062  0.254938         0
  8  I     0.745062  0.254938  0.745062         0
  9  I     0.745062  0.745062  0.254938         0",Rb2LiNdI6,Rb2 Li1 Nd1 I6,0
mp-1113709,Rb2LiNiF6,-2.6109381553333337,0.0476573225000018,False,0.0,225,"Full Formula (Rb2 Li1 Ni1 F6)
Reduced Formula: Rb2LiNiF6
abc   :   5.846093   5.846093   5.846093
angles:  59.999995  59.999997  59.999996
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.25      0.25      0.25         0.001
  1  Rb    0.75      0.75      0.75         0.001
  2  Li    0.5       0.5       0.5          0.005
  3  Ni    0         0         0            1.394
  4  F     0.232864  0.767136  0.232864    -0.062
  5  F     0.767136  0.767136  0.232864    -0.062
  6  F     0.767136  0.232864  0.767136    -0.062
  7  F     0.767136  0.232864  0.232864    -0.062
  8  F     0.232864  0.767136  0.767136    -0.062
  9  F     0.232864  0.232864  0.767136    -0.062",Rb2LiNiF6,Rb2 Li1 Ni1 F6,1
mp-1113706,Rb2LiPdF6,-2.505802317333333,0.0415997977500008,False,0.0,225,"Full Formula (Rb2 Li1 Pd1 F6)
Reduced Formula: Rb2LiPdF6
abc   :   5.974789   5.974789   5.974789
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.25      0.25      0.25         0
  1  Rb    0.75      0.75      0.75         0
  2  Li    0.5       0.5       0.5          0.011
  3  Pd    0         0         0            0.673
  4  F     0.245665  0.754335  0.245665     0.021
  5  F     0.754335  0.754335  0.245665     0.081
  6  F     0.754335  0.245665  0.754335     0.021
  7  F     0.754335  0.245665  0.245665     0.035
  8  F     0.245665  0.754335  0.754335     0.035
  9  F     0.245665  0.245665  0.754335     0.081",Rb2LiPdF6,Rb2 Li1 Pd1 F6,0
mp-1110709,Rb2LiPrBr6,-2.150709728,0.039316769,True,3.9853,225,"Full Formula (Rb2 Li1 Pr1 Br6)
Reduced Formula: Rb2LiPrBr6
abc   :   7.991425   7.991425   7.991425
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75            -0
  1  Rb    0.25      0.25      0.25            -0
  2  Li    0.5       0.5       0.5              0
  3  Pr    0         0         0                0
  4  Br    0.743452  0.256548  0.256548        -0
  5  Br    0.256548  0.256548  0.743452        -0
  6  Br    0.256548  0.743452  0.743452        -0
  7  Br    0.256548  0.743452  0.256548        -0
  8  Br    0.743452  0.256548  0.743452        -0
  9  Br    0.743452  0.743452  0.256548        -0",Rb2LiPrBr6,Rb2 Li1 Pr1 Br6,0
mp-1110681,Rb2LiPrCl6,-2.430658071,0.0408292990000003,True,4.8241,225,"Full Formula (Rb2 Li1 Pr1 Cl6)
Reduced Formula: Rb2LiPrCl6
abc   :   7.559874   7.559874   7.559874
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75            -0
  1  Rb    0.25      0.25      0.25            -0
  2  Li    0.5       0.5       0.5              0
  3  Pr    0         0         0                0
  4  Cl    0.743088  0.256912  0.256912        -0
  5  Cl    0.256912  0.256912  0.743088        -0
  6  Cl    0.256912  0.743088  0.743088        -0
  7  Cl    0.256912  0.743088  0.256912        -0
  8  Cl    0.743088  0.256912  0.743088        -0
  9  Cl    0.743088  0.743088  0.256912        -0",Rb2LiPrCl6,Rb2 Li1 Pr1 Cl6,0
mp-1110652,Rb2LiPrF6,-3.5143486895,0.0626875250000003,True,6.547000000000001,225,"Full Formula (Rb2 Li1 Pr1 F6)
Reduced Formula: Rb2LiPrF6
abc   :   6.295836   6.295836   6.295836
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75            -0
  1  Rb    0.25      0.25      0.25            -0
  2  Li    0.5       0.5       0.5             -0
  3  Pr    0         0         0                0
  4  F     0.741372  0.258628  0.258628        -0
  5  F     0.258628  0.258628  0.741372        -0
  6  F     0.258628  0.741372  0.741372        -0
  7  F     0.258628  0.741372  0.258628        -0
  8  F     0.741372  0.258628  0.741372        -0
  9  F     0.741372  0.741372  0.258628        -0",Rb2LiPrF6,Rb2 Li1 Pr1 F6,0
mp-1110747,Rb2LiPrI6,-1.6526608909999994,0.047546028750002,True,2.9512,225,"Full Formula (Rb2 Li1 Pr1 I6)
Reduced Formula: Rb2LiPrI6
abc   :   8.634728   8.634728   8.634728
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75            -0
  1  Rb    0.25      0.25      0.25            -0
  2  Li    0.5       0.5       0.5              0
  3  Pr    0         0         0               -0
  4  I     0.744106  0.255894  0.255894         0
  5  I     0.255894  0.255894  0.744106         0
  6  I     0.255894  0.744106  0.744106         0
  7  I     0.255894  0.744106  0.255894         0
  8  I     0.744106  0.255894  0.744106         0
  9  I     0.744106  0.744106  0.255894         0",Rb2LiPrI6,Rb2 Li1 Pr1 I6,0
mp-1113707,Rb2LiRhF6,-2.646593503333333,0.0,True,1.7225,225,"Full Formula (Rb2 Li1 Rh1 F6)
Reduced Formula: Rb2LiRhF6
abc   :   5.934360   5.934360   5.934360
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75             0
  1  Rb    0.25      0.25      0.25             0
  2  Li    0.5       0.5       0.5              0
  3  Rh    0         0         0                0
  4  F     0.758052  0.241948  0.241948         0
  5  F     0.241948  0.241948  0.758052         0
  6  F     0.241948  0.758052  0.758052         0
  7  F     0.241948  0.758052  0.241948         0
  8  F     0.758052  0.241948  0.758052         0
  9  F     0.758052  0.758052  0.241948         0",Rb2LiRhF6,Rb2 Li1 Rh1 F6,0
mp-1113705,Rb2LiRuF6,-2.6378336833333327,0.0,False,0.0,225,"Full Formula (Rb2 Li1 Ru1 F6)
Reduced Formula: Rb2LiRuF6
abc   :   5.945023   5.945023   5.945023
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75        -0
  1  Rb    0.25      0.25      0.25        -0
  2  Li    0.5       0.5       0.5         -0.001
  3  Ru    0         0         0            0.815
  4  F     0.757208  0.242792  0.242792     0.02
  5  F     0.242792  0.242792  0.757208     0.034
  6  F     0.242792  0.757208  0.757208     0.02
  7  F     0.242792  0.757208  0.242792     0.016
  8  F     0.757208  0.242792  0.757208     0.016
  9  F     0.757208  0.757208  0.242792     0.034",Rb2LiRuF6,Rb2 Li1 Ru1 F6,0
mp-1110708,Rb2LiSbBr6,-1.6434731168333332,0.0329091017500009,False,2.3274,225,"Full Formula (Rb2 Li1 Sb1 Br6)
Reduced Formula: Rb2LiSbBr6
abc   :   7.876993   7.876993   7.876993
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75            -0
  1  Rb    0.25      0.25      0.25            -0
  2  Li    0.5       0.5       0.5              0
  3  Sb    0         0         0               -0
  4  Br    0.747435  0.252565  0.252565         0
  5  Br    0.252565  0.252565  0.747435         0
  6  Br    0.252565  0.747435  0.747435         0
  7  Br    0.252565  0.747435  0.252565         0
  8  Br    0.747435  0.252565  0.747435         0
  9  Br    0.747435  0.747435  0.252565         0",Rb2LiSbBr6,Rb2 Li1 Sb1 Br6,0
mp-1110680,Rb2LiSbCl6,-1.8781688998333324,0.0,False,2.9411000000000005,225,"Full Formula (Rb2 Li1 Sb1 Cl6)
Reduced Formula: Rb2LiSbCl6
abc   :   7.325951   7.325951   7.325951
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  Rb    0.75       0.75      0.75             0
  1  Rb    0.25       0.25      0.25             0
  2  Li    0.5        0.5       0.5             -0
  3  Sb    0         -0         0               -0
  4  Cl    0.745526   0.254474  0.254474        -0
  5  Cl    0.254474   0.254474  0.745526        -0
  6  Cl    0.254474   0.745526  0.745526        -0
  7  Cl    0.254474   0.745526  0.254474        -0
  8  Cl    0.745526   0.254474  0.745526        -0
  9  Cl    0.745526   0.745526  0.254474        -0",Rb2LiSbCl6,Rb2 Li1 Sb1 Cl6,0
mp-1110651,Rb2LiSbF6,-2.899522457333333,0.0183616617500019,False,4.2054,225,"Full Formula (Rb2 Li1 Sb1 F6)
Reduced Formula: Rb2LiSbF6
abc   :   6.191935   6.191935   6.191935
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75             0
  1  Rb    0.25      0.25      0.25             0
  2  Li    0.5       0.5       0.5              0
  3  Sb    0         0         0                0
  4  F     0.746871  0.253129  0.253129        -0
  5  F     0.253129  0.253129  0.746871        -0
  6  F     0.253129  0.746871  0.746871        -0
  7  F     0.253129  0.746871  0.253129        -0
  8  F     0.746871  0.253129  0.746871        -0
  9  F     0.746871  0.746871  0.253129        -0",Rb2LiSbF6,Rb2 Li1 Sb1 F6,0
mp-1110746,Rb2LiSbI6,-1.2115784898333335,0.052837472500002,False,1.7214999999999998,225,"Full Formula (Rb2 Li1 Sb1 I6)
Reduced Formula: Rb2LiSbI6
abc   :   8.502620   8.502620   8.502620
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75            -0
  1  Rb    0.25      0.25      0.25            -0
  2  Li    0.5       0.5       0.5              0
  3  Sb    0         0         0               -0
  4  I     0.748396  0.251604  0.251604         0
  5  I     0.251604  0.251604  0.748396         0
  6  I     0.251604  0.748396  0.748396         0
  7  I     0.251604  0.748396  0.251604         0
  8  I     0.748396  0.251604  0.748396         0
  9  I     0.748396  0.748396  0.251604         0",Rb2LiSbI6,Rb2 Li1 Sb1 I6,0
mp-1113928,Rb2LiScCl6,-2.4008603333333327,0.0,True,3.7539,225,"Full Formula (Rb2 Li1 Sc1 Cl6)
Reduced Formula: Rb2LiScCl6
abc   :   7.235368   7.235368   7.235368
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75            -0
  1  Rb    0.25      0.25      0.25            -0
  2  Li    0.5       0.5       0.5             -0
  3  Sc    0         0         0                0
  4  Cl    0.755364  0.244636  0.244636        -0
  5  Cl    0.244636  0.244636  0.755364        -0
  6  Cl    0.244636  0.755364  0.755364        -0
  7  Cl    0.244636  0.755364  0.244636        -0
  8  Cl    0.755364  0.244636  0.755364        -0
  9  Cl    0.755364  0.755364  0.244636        -0",Rb2LiScCl6,Rb2 Li1 Sc1 Cl6,0
mp-1113703,Rb2LiScF6,-3.584582853833333,0.0,True,6.7042,225,"Full Formula (Rb2 Li1 Sc1 F6)
Reduced Formula: Rb2LiScF6
abc   :   5.987110   5.987110   5.987110
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.25      0.25      0.25             0
  1  Rb    0.75      0.75      0.75             0
  2  Li    0.5       0.5       0.5              0
  3  Sc    0         0         0                0
  4  F     0.241899  0.241899  0.758101         0
  5  F     0.241899  0.758101  0.758101         0
  6  F     0.758101  0.758101  0.241899         0
  7  F     0.241899  0.758101  0.241899         0
  8  F     0.758101  0.241899  0.758101         0
  9  F     0.758101  0.241899  0.241899         0",Rb2LiScF6,Rb2 Li1 Sc1 F6,0
mp-1113973,Rb2LiSmCl6,-2.447991301333334,0.0206769995000071,True,4.918699999999999,225,"Full Formula (Rb2 Li1 Sm1 Cl6)
Reduced Formula: Rb2LiSmCl6
abc   :   7.485923   7.485923   7.485923
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75            -0
  1  Rb    0.25      0.25      0.25            -0
  2  Li    0.5       0.5       0.5              0
  3  Sm    0         0         0                0
  4  Cl    0.745586  0.254414  0.254414        -0
  5  Cl    0.254414  0.254414  0.745586        -0
  6  Cl    0.254414  0.745586  0.745586        -0
  7  Cl    0.254414  0.745586  0.254414        -0
  8  Cl    0.745586  0.254414  0.745586        -0
  9  Cl    0.745586  0.745586  0.254414        -0",Rb2LiSmCl6,Rb2 Li1 Sm1 Cl6,0
mp-1110707,Rb2LiTaBr6,-1.6265005875666667,0.1292427887250014,False,0.0,225,"Full Formula (Rb2 Li1 Ta1 Br6)
Reduced Formula: Rb2LiTaBr6
abc   :   7.636427   7.636427   7.636427
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.75      0.75      0.75         0.002
  1  Rb    0.25      0.25      0.25         0.002
  2  Li    0.5       0.5       0.5         -0.001
  3  Ta    0         0         0            1.376
  4  Br    0.755656  0.244344  0.244344     0.004
  5  Br    0.244344  0.244344  0.755656     0.004
  6  Br    0.244344  0.755656  0.755656     0.004
  7  Br    0.244344  0.755656  0.244344     0.004
  8  Br    0.755656  0.244344  0.755656     0.004
  9  Br    0.755656  0.755656  0.244344     0.004",Rb2LiTaBr6,Rb2 Li1 Ta1 Br6,0
